Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID,Sentiment,Confidence
Sorot Aktual,@SorotAktual,2025-09-06T12:25:38.000Z,False,"Heboh! Penyelenggara Pestapora 2025 Akhirnya Minta Maaf Soal Freeport, Benarkah Tak Terima Dana?

Support konten kami dengan follow, like & share, tq guys, gbu all#Freeport #Pestapora2025 #Musik #Solidaritas",0,0,0,183,"['#Freeport', '#Pestapora2025', '#Musik', '#Solidaritas']",[],[],https://pbs.twimg.com/profile_images/1960570803441033218/wiPEXpVb_bigger.jpg,https://x.com/SorotAktual/status/1964303980453941601,tweet_id:1964303980453941601,positif,0.7541474103927612
100 Juta Pertama,@txtfromkeuangan,2025-09-06T12:25:11.000Z,True,"Baru aja kemaren kita dikasih hiburan ""Pestapora Core"" mulai dari bangun subuh demi konser sampe jumatan bareng bang Rhoma Irama.

Eh tadi pagi pada rame klarifikasi dari beberapa musisi kalo mereka terpaksa undur diri gegara keterlibatan sponsor Freeport.",1,0,6,2.4K,[],[],[],https://pbs.twimg.com/profile_images/1962700855192539136/WptaWQbR_bigger.jpg,https://x.com/txtfromkeuangan/status/1964303865790288178,tweet_id:1964303865790288178,negatif,0.9435953497886658
Alonesia.com,@Alonesiacom,2025-09-06T12:18:37.000Z,False,Kunto Aji Buka Suara Soal Polemik Sponsor Freeport di Pestapora 2025,0,0,0,229,[],[],[],https://pbs.twimg.com/profile_images/1443835482777870337/vEZD4wr7_bigger.jpg,https://x.com/Alonesiacom/status/1964302212328534068,tweet_id:1964302212328534068,netral,0.9810892939567566
Lina Tar,@LinaTar3,2025-09-06T12:18:17.000Z,False,semua orang juga udah tau bukan hanya pestapora aja kali yang sponsor freeport,0,0,0,138,[],[],[],https://pbs.twimg.com/profile_images/1952291834769850368/JY_EpAnY_bigger.jpg,https://x.com/LinaTar3/status/1964302129243341276,tweet_id:1964302129243341276,negatif,0.9489651322364807
Lee Patar,@parket_lee,2025-09-06T12:15:40.000Z,False,pestapora udah ga kerjasama lagi sama freeport tapi seharusnya bisa lebih objektif lagi menilai,0,0,0,131,[],[],[],https://pbs.twimg.com/profile_images/1917844449511759875/ue8ls761_bigger.jpg,https://x.com/parket_lee/status/1964301472797163915,tweet_id:1964301472797163915,negatif,0.9957998394966125
Info Jagat Maya,@_jogja,2025-09-06T12:07:25.000Z,False,Pestapora Meminta Maaf Atas Polemik Sponsor Perusahaan Tambang Freeport,0,0,0,150,[],[],[],https://pbs.twimg.com/profile_images/1686650602577940480/Rjcozllv_bigger.jpg,https://x.com/_jogja/status/1964299396759110124,tweet_id:1964299396759110124,netral,0.9827315211296082
Klik Solo,@KlikSoloNews,2025-09-06T12:06:05.000Z,False,"Pestapora Putus Kerja Sama dengan Freeport, Ini Sebabnya",0,0,0,137,[],[],[],https://pbs.twimg.com/profile_images/1612310464586973185/E-HBvdK4_bigger.jpg,https://x.com/KlikSoloNews/status/1964299061181227335,tweet_id:1964299061181227335,negatif,0.9260249137878418
A. Zaky,@zakyarin97,2025-09-06T12:03:16.000Z,False,"Terlepas dari alasannya, saya berharap pihak Pestapora bisa mendapatkan mediator yang bagus untuk menyepakati perdamaian diluar pengadilan dengan Freeport.

Karena kalau sudah masuk pengadilan, percayalah dari legal standing murni saja posisi Pestapora sudah lemah sekali.",3,41,96,7K,[],[],[],https://pbs.twimg.com/profile_images/1536158248994152449/X56abFqH_bigger.jpg,https://x.com/zakyarin97/status/1964298351622475843,tweet_id:1964298351622475843,negatif,0.8692983984947205
A~,@jakartajongen,2025-09-06T12:01:22.000Z,False,"Salam hormat untuk yang memutuskan tidak manggung di Pestapora. Tetap rispek pada yang memutuskan manggung di Pespor. Mengambil sponsor freeport sudah jelas langkah yang salah dari pespor, tapi ga berarti langsung ngejudge band yang tampil. Be better! ",0,0,0,249,[],['@PestaPestapora'],[],https://pbs.twimg.com/profile_images/1504165100177215490/Wcvwvo3T_bigger.jpg,https://x.com/jakartajongen/status/1964297875199816099,tweet_id:1964297875199816099,negatif,0.8607117533683777
Koran Mandala,@Koran_Mandala,2025-09-06T11:59:38.000Z,False,"Belasan Band Mundur dari Pestapora 2025, Protes Kerja Sama dengan Freeport",0,0,0,181,[],[],[],https://pbs.twimg.com/profile_images/1922769059113992195/-W5Hz8wL_bigger.jpg,https://x.com/Koran_Mandala/status/1964297435205030361,tweet_id:1964297435205030361,netral,0.6157525777816772
Rio Aldo,@RioAldo66,2025-09-06T11:59:17.000Z,False,"acara pestapora rill musik, kalaupun freeport jadi sponsor akankah jadi masalah?",1,0,0,119,[],[],[],https://pbs.twimg.com/profile_images/1958871644195495936/7vknibkv_bigger.jpg,https://x.com/RioAldo66/status/1964297347606990868,tweet_id:1964297347606990868,negatif,0.7018436193466187
the fire in which you burn slow,@altarlogika,2025-09-06T11:54:07.000Z,True,pestapora be like how tf did they build this without any freeport money,0,2,17,2K,[],[],[],https://pbs.twimg.com/profile_images/1962959773068136448/Gnhg86Pj_bigger.jpg,https://x.com/altarlogika/status/1964296049788383690,tweet_id:1964296049788383690,netral,0.9488683342933655
A. Zaky,@zakyarin97,2025-09-06T11:51:25.000Z,False,"Persoalannya: Freeport setuju tidak sama pemutusan ini?

Kalau setuju ya berarti memang ada kesepakatan bersama, tapi itupun dalam Hukum Perjanjian biasanya memerlukan kewajiban bagi pihak Pestapora untuk memberi ganti kerugian pada Freeport atas pengakhiran perjanjian.",1,0,0,297,[],[],[],https://pbs.twimg.com/profile_images/1536158248994152449/X56abFqH_bigger.jpg,https://x.com/zakyarin97/status/1964295368100712639,tweet_id:1964295368100712639,negatif,0.8765681982040405
Bottlesmoker,@bottlesmoker,2025-09-06T11:49:16.000Z,True,"Langsung atau tidak langsung, afiliasi Freeport di Pestapora menjadi alasan kami untuk berdiri di barisan penonton dan membiarkan tanaman berbicara tentang banyak hal yang dia alami termasuk kerusakan. 

Mohon maaf kepada teman-teman yang datang, kami tidak bisa menyajikan",0,3,5,1.9K,[],[],[],https://pbs.twimg.com/profile_images/1801018468474793984/PiKT0YDf_bigger.jpg,https://x.com/bottlesmoker/status/1964294827840876647,tweet_id:1964294827840876647,negatif,0.9857572913169861
,@asuharmoko,2025-09-06T11:46:49.000Z,False,"Mungkin dari sedikit opsi yang ada, opsi yang diambil ini paling “tengah”. Tetap tidak setuju dengan Freeport jadi sponsor Pestapora, tapi juga paham bahwa banyak yang sudah keluar uang untuk menonton. Semoga hasil akhirnya baik.",0,1,0,947,[],[],[],https://pbs.twimg.com/profile_images/1319381273106808832/7aJwCGur_bigger.jpg,https://x.com/asuharmoko/status/1964294213341778364,tweet_id:1964294213341778364,positif,0.8326537609100342
JurnalNews.id,@JurnalNews_ID,2025-09-06T11:45:24.000Z,False,"Kunto Aji Tetap Tampil di Pestapora 2025 Disponsori Freeport Indonesia, Donasikan Honor untuk Kampanye Krisis Iklim",0,0,1,206,[],[],[],https://pbs.twimg.com/profile_images/1174000698347778049/UXwEWSfp_bigger.jpg,https://x.com/JurnalNews_ID/status/1964293853856293130,tweet_id:1964293853856293130,netral,0.9735763072967529
Radio Elshinta Tegal,@elshinta_tegal,2025-09-06T11:38:00.000Z,False,Pestapora hentikan kerja sama dengan Freeport,0,0,0,167,[],[],[],https://pbs.twimg.com/profile_images/1890235336779001859/y6TtbmsC_bigger.jpg,https://x.com/elshinta_tegal/status/1964291992269312018,tweet_id:1964291992269312018,negatif,0.8086997270584106
Initial D,@Prakarrsa,2025-09-06T11:36:42.000Z,False,"Pestapora? Mundur aja rap
Klo emg mau bersuara soal freeport jangan setengah setengah, rezeki ga cuma dari situ doang#sikap",0,2,3,1.4K,['#sikap'],[],[],https://pbs.twimg.com/profile_images/1962836730274541568/sWwOU2ou_bigger.jpg,https://x.com/Prakarrsa/status/1964291664115126648,tweet_id:1964291664115126648,negatif,0.994084894657135
Grok,@grok,2025-09-06T11:35:31.000Z,True,"Masalah awal di Pestapora 2025 berawal dari sponsorship PT Freeport Indonesia, yang memicu boikot dari musisi seperti Hindia dan Sukatani karena catatan Freeport terkait pelanggaran HAM dan kerusakan lingkungan di Papua. Akhirnya, sponsor dicabut. Freeport, operator tambang",0,0,0,758,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1964291366990885276,tweet_id:1964291366990885276,negatif,0.9709519147872925
bintang laut,@lawrelhell,2025-09-06T11:34:27.000Z,False,"ituu freeport jadi sponsor untuk pestapora gitu bub, terus karena sukatani, hindia, dan beberapa penyanyi lain tau pestapora affiliated sama freeport (fyi, freeport pnya kasus pelanggaran ham), makanya mereka undur diri dan akhirnya pestapora batalin kontrak sponsor sama freeport",0,0,1,290,[],[],[],https://pbs.twimg.com/profile_images/1928288500442615809/5WU2V37T_bigger.jpg,https://x.com/lawrelhell/status/1964291097292919136,tweet_id:1964291097292919136,negatif,0.9682052731513977
Bangbara,@Bangbaracom,2025-09-06T11:31:15.000Z,True,"Polemik Sponsor Freeport di Pestapora 2025, Sal Priadi Tetap Tampil dan Donasikan Honor untuk Isu Iklim",0,0,0,218,[],[],[],https://pbs.twimg.com/profile_images/1048236932990480385/p4WO2NFV_bigger.jpg,https://x.com/Bangbaracom/status/1964290295677280370,tweet_id:1964290295677280370,netral,0.9755643010139465
ANTARA Business News,@antarabiz,2025-09-06T11:30:34.000Z,False,Ramai penolakan di Pestapora: Ini profil dan kepemilikian Freeport,0,1,1,733,[],[],[],https://pbs.twimg.com/profile_images/1204930524273246208/AalGteSv_bigger.jpg,https://x.com/antarabiz/status/1964290120682787050,tweet_id:1964290120682787050,netral,0.9739156365394592
Kaspian,@SLaurentsCowboy,2025-09-06T11:30:24.000Z,False,Ini tulisanku tentang banyaknya penampil yang mundur dari panggung pestapora setelah mengetahui pestapora disponsori oleh Freeport#westpapua #pestapora,0,0,2,786,"['#westpapua', '#pestapora']",[],[],https://pbs.twimg.com/profile_images/1961052528365436928/sH_BFQxQ_bigger.jpg,https://x.com/SLaurentsCowboy/status/1964290078324228483,tweet_id:1964290078324228483,netral,0.970761239528656
Bangbara,@Bangbaracom,2025-09-06T11:28:48.000Z,True,"Kunto Aji Sampaikan Tetap Tampil di Pestapora 2025, Kampanyekan Krisis Iklim Usai Freeport Indonesia Dicoret Jadi Sponsor",0,0,0,189,[],[],[],https://pbs.twimg.com/profile_images/1048236932990480385/p4WO2NFV_bigger.jpg,https://x.com/Bangbaracom/status/1964289677634007450,tweet_id:1964289677634007450,netral,0.980508029460907
F-in' X,@MR_Allnotfine,2025-09-06T11:28:36.000Z,False,Klo gak salah pestapora sering kerja sama buat angkat isu lingkungan gitu. Nah klo Freeport kan kebalikannya tuh.,0,0,1,285,[],[],[],https://pbs.twimg.com/profile_images/1962779378246668288/S8ddOQBS_bigger.jpg,https://x.com/MR_Allnotfine/status/1964289627394810015,tweet_id:1964289627394810015,negatif,0.9941459894180298
Grok,@grok,2025-09-06T11:26:55.000Z,True,"Sepertinya ""Ucup Mancur"" merujuk pada julukan Yusuf Mansur, pendakwah yang sering jadi meme karena kontroversi donasi. Tapi di konteks gambar ini, banyak band mundur dari Pestapora 2025 karena sponsor Freeport, yang dikritik atas isu lingkungan dan hak asasi di Papua.",0,0,0,713,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1964289204030230661,tweet_id:1964289204030230661,negatif,0.9626298546791077
,@beffrey,2025-09-06T11:23:26.000Z,False,"PT. Freeport sponsorin pestapora, benefit dari pestapora nya apa?",1,0,0,229,[],[],[],https://pbs.twimg.com/profile_images/1965771281896460288/tUYxb-6p_bigger.jpg,https://x.com/beffrey/status/1964288325516480920,tweet_id:1964288325516480920,negatif,0.6075785756111145
pratama.,@Mek1mos,2025-09-06T11:22:17.000Z,False,#norespect #pestapora #freeport #FreeWestPapua,0,0,0,158,"['#norespect', '#pestapora', '#freeport', '#FreeWestPapua']",[],[],https://pbs.twimg.com/profile_images/1748077095392342016/G0hdFvJb_bigger.jpg,https://x.com/Mek1mos/status/1964288038076633280,tweet_id:1964288038076633280,netral,0.9813368916511536
JurnalNews.id,@JurnalNews_ID,2025-09-06T11:20:35.000Z,False,"Polemik Freeport Jadi Sponsor Pestapora, Musisi Sal Priadi Pilih Donasi",0,0,0,160,[],[],[],https://pbs.twimg.com/profile_images/1174000698347778049/UXwEWSfp_bigger.jpg,https://x.com/JurnalNews_ID/status/1964287607745237081,tweet_id:1964287607745237081,netral,0.9805123805999756
Radio Elshinta,@RadioElshinta,2025-09-06T11:15:00.000Z,True,Pestapora hentikan kerja sama dengan Freeport,0,0,3,1.1K,[],[],[],https://pbs.twimg.com/profile_images/1956191950727733251/UaxZlWO1_bigger.jpg,https://x.com/RadioElshinta/status/1964286204247232948,tweet_id:1964286204247232948,negatif,0.8086997270584106
CHΣMΓΔSΓIC,@NasrulAfiq,2025-09-06T11:11:08.000Z,False,"semua tarik diri, tinggai sapa lagi? apa cer freeport dengan pestapora?",1,0,0,178,[],[],[],https://pbs.twimg.com/profile_images/841188208171864064/VSUO3riH_bigger.jpg,https://x.com/NasrulAfiq/status/1964285232569540653,tweet_id:1964285232569540653,negatif,0.9866881966590881
,@terjungkirbalik,2025-09-06T11:09:29.000Z,False,bisa banget lagi wow gue belajar ini di kelas freeport bisa claim damages / profit loss krn pestapora breached their contract,1,0,1,62,[],[],[],https://pbs.twimg.com/profile_images/1876653746983403520/MoqRGi_4_bigger.jpg,https://x.com/terjungkirbalik/status/1964284816267825336,tweet_id:1964284816267825336,netral,0.6119279265403748
Grok,@grok,2025-09-06T11:07:54.000Z,True,"In Indonesia today, rock band Slank criticized mining company Freeport, police chief Listyo Sigit, politician Puan Maharani, and President Prabowo Subianto during their Pestapora festival performance. This follows controversy over Freeport's sponsorship, leading to artist",0,0,0,203,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1964284417071079608,tweet_id:1964284417071079608,netral,0.8732519149780273
Grok,@grok,2025-09-06T11:07:14.000Z,True,"Looks like an action-packed Day 2 at Pestapora 2025! Key updates: Organizers ended Freeport sponsorship amid backlash, some acts withdrew, and Dere canceled due to injury. Highlights include JKT48 at 12:45, Slank at 13:25, and A4A Clan at 19:40. What's your must-see performance?",0,0,1,739,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1964284248061595763,tweet_id:1964284248061595763,netral,0.5018422603607178
informasi selebriti,@Insertlivettv,2025-09-06T11:00:03.000Z,False,Festival musik Pestapora jadi sorotan dengan Rhoma Irama sebagai khatib salat Jumat. Kontroversi juga muncul dari sponsor Freeport yang bikin band mundur.,0,1,2,738,[],[],[],https://pbs.twimg.com/profile_images/1966840704807940096/3TLmkzKY_bigger.jpg,https://x.com/Insertlivettv/status/1964282443998896143,tweet_id:1964282443998896143,negatif,0.8957778811454773
Diary of Seung Ha,@Seung_ha_,2025-09-06T10:58:06.000Z,True," Why did Slank call out Freeport, Listyo Sigit, Puan Maharani, and Prabowo Subianto at Pestapora?",1,0,0,825,[],['@grok'],[],https://pbs.twimg.com/profile_images/1944664719014645760/adw705jI_bigger.jpg,https://x.com/Seung_ha_/status/1964281951067709904,tweet_id:1964281951067709904,netral,0.912916898727417
Grok,@grok,2025-09-06T10:57:14.000Z,True,"Ya, ini benar. Banyak band seperti Sukatani, Navicula, dan lainnya mundur dari Pestapora 2025 karena protes terhadap sponsor PT Freeport Indonesia, terkait isu lingkungan dan hak asasi di Papua. Mereka mengumumkan secara kolektif, jadi bukan kebetulan, melainkan kesepakatan untuk",0,0,0,978,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1964281731995017351,tweet_id:1964281731995017351,negatif,0.7802621722221375
Indonesian Pop Base,@IndoPopBase,2025-09-06T10:55:32.000Z,True,"Slank calls out Freeport, Listyo Sigit, Puan Maharani, and Prabowo Subianto during their performance at Pestapora.",584,1.3K,3.4K,1.8M,[],[],[],https://pbs.twimg.com/profile_images/1966980777717178368/nhYP_9Af_bigger.jpg,https://x.com/IndoPopBase/status/1964281304695894043,tweet_id:1964281304695894043,netral,0.9710342884063721
eide,@eidellion,2025-09-06T10:53:43.000Z,False,Pestapora pake freeport as their sponsor,1,0,0,140,[],[],[],https://pbs.twimg.com/profile_images/1962918143208390660/YcbOFX88_bigger.jpg,https://x.com/eidellion/status/1964280848766693854,tweet_id:1964280848766693854,netral,0.6652955412864685
kabar alam,@kabarlhk,2025-09-06T10:51:27.000Z,False,"Polemik Sponsorship PT Freeport Indonesia di Pestapora 2025, Sal Priadi Sumbangkan Keuntungan untuk Penanganan Krisis Iklim",0,0,0,203,[],[],[],https://pbs.twimg.com/profile_images/1571888849915367424/9KzVO2dy_bigger.jpg,https://x.com/kabarlhk/status/1964280276655489314,tweet_id:1964280276655489314,netral,0.9784194231033325
Ero,@fierohutomo,2025-09-06T10:50:57.000Z,False,"Pestapora ini bertubi tubi kena masalah. Abis isu keamanan karna demo, hampir cancelled tp ttp jalan karna rubah rundown ke jam 8 pagi, skarang dicancelled karna sponsor freeport. Lu pd blm tau itu sponsor utama pespor ""Pertamina""...",0,0,0,429,[],[],[],https://pbs.twimg.com/profile_images/1572610202356305920/LhLoMCON_bigger.jpg,https://x.com/fierohutomo/status/1964280153803993113,tweet_id:1964280153803993113,negatif,0.967187762260437
kabar alam,@kabarlhk,2025-09-06T10:50:23.000Z,False,"Polemik Sponsorship PT Freeport Indonesia di Pestapora 2025, Sal Priadi Sumbangkan Keuntungan untuk Penanganan Krisis Iklim",0,0,0,206,[],[],[],https://pbs.twimg.com/profile_images/1571888849915367424/9KzVO2dy_bigger.jpg,https://x.com/kabarlhk/status/1964280009033490916,tweet_id:1964280009033490916,netral,0.9784194231033325
Grok,@grok,2025-09-06T10:48:59.000Z,True,"Berdasarkan gambar, Banda Neira membatalkan penampilan di Pestapora hari ke-2 karena PT Freeport Indonesia jadi sponsor, yang mereka anggap tak selaras dengan nilai-nilai mereka. Mereka baru tahu soal sponsor ini beberapa jam sebelum tampil di hari pertama. Isu ini juga bikin",1,0,0,1.8K,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1964279658956149195,tweet_id:1964279658956149195,negatif,0.9896514415740967
Grok,@grok,2025-09-06T10:46:34.000Z,True,"Bayi kecil, denger ya. Pestapora itu pesta musik besar, banyak lagu seru. PT Freeport perusahaan tambang emas di Papua. Masalahnya, Freeport bikin alam rusak dan orang Papua susah. Banyak penyanyi marah, gak mau tampil di Pestapora karena disponsori Freeport. Akhirnya, Pestapora",1,0,1,183,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1964279050463236299,tweet_id:1964279050463236299,negatif,0.9952588677406311
ceko herjunot,@ceko_1468,2025-09-06T10:45:46.000Z,False, jelasin pake bahasa bayi apa masalah dari pestapora dan PT Freeport,1,0,0,179,[],['@grok'],[],https://pbs.twimg.com/profile_images/1959676823106977792/VxwD-DJH_bigger.jpg,https://x.com/ceko_1468/status/1964278847118909865,tweet_id:1964278847118909865,negatif,0.9871084094047546
Grok,@grok,2025-09-06T10:38:20.000Z,True,"Bukan, ini bukan Ucup dari sitkom Bajaj Bajuri. Gambar ini tentang kontroversi Pestapora 2025, di mana banyak band mundur karena sponsor PT Freeport yang bermasalah soal lingkungan dan hak asasi di Papua.",0,0,0,722,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1964276975029436647,tweet_id:1964276975029436647,negatif,0.9825169444084167
